,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
60,"frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
61,"frozenset({'trikatu', 'alpinia galanga'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
62,"frozenset({'trikatu', 'solanum trilobatum'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
63,"frozenset({'trikatu', 'solanum surattense'})","frozenset({'alpinia galanga', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
64,"frozenset({'alpinia galanga', 'solanum trilobatum'})","frozenset({'trikatu', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
65,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'trikatu', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
66,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'trikatu', 'alpinia galanga'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
67,frozenset({'alpinia galanga'}),"frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
68,frozenset({'solanum trilobatum'}),"frozenset({'trikatu', 'alpinia galanga', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
69,frozenset({'solanum surattense'}),"frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
70,"frozenset({'trikatu', 'alpinia galanga', 'triphala'})",frozenset({'solanum surattense'}),0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
71,"frozenset({'trikatu', 'solanum surattense', 'triphala'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
72,"frozenset({'trikatu', 'alpinia galanga'})","frozenset({'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
73,"frozenset({'trikatu', 'solanum surattense'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
74,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'trikatu', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
75,"frozenset({'solanum surattense', 'triphala'})","frozenset({'trikatu', 'alpinia galanga'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
76,frozenset({'alpinia galanga'}),"frozenset({'trikatu', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
77,frozenset({'solanum surattense'}),"frozenset({'trikatu', 'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
78,"frozenset({'trikatu', 'solanum trilobatum', 'triphala'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
79,"frozenset({'trikatu', 'solanum surattense', 'triphala'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
80,"frozenset({'trikatu', 'solanum trilobatum'})","frozenset({'solanum surattense', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
81,"frozenset({'trikatu', 'solanum surattense'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
82,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'trikatu', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
83,"frozenset({'solanum surattense', 'triphala'})","frozenset({'trikatu', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
84,frozenset({'solanum trilobatum'}),"frozenset({'trikatu', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
85,frozenset({'solanum surattense'}),"frozenset({'trikatu', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
86,"frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum', 'triphala'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
87,"frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense', 'triphala'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
88,"frozenset({'trikatu', 'alpinia galanga', 'solanum surattense', 'triphala'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
89,"frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})","frozenset({'trikatu', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
90,"frozenset({'trikatu', 'solanum trilobatum', 'triphala'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
91,"frozenset({'solanum trilobatum', 'solanum surattense', 'triphala'})","frozenset({'trikatu', 'alpinia galanga'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
92,"frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum'})","frozenset({'solanum surattense', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
93,"frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
94,"frozenset({'trikatu', 'alpinia galanga', 'triphala'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
95,"frozenset({'alpinia galanga', 'solanum surattense', 'triphala'})","frozenset({'trikatu', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
96,"frozenset({'trikatu', 'solanum surattense', 'triphala'})","frozenset({'alpinia galanga', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
97,"frozenset({'trikatu', 'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
98,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'trikatu', 'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
99,"frozenset({'alpinia galanga', 'solanum trilobatum'})","frozenset({'trikatu', 'solanum surattense', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
100,"frozenset({'trikatu', 'solanum trilobatum'})","frozenset({'alpinia galanga', 'solanum surattense', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
101,"frozenset({'solanum trilobatum', 'solanum surattense'})","frozenset({'trikatu', 'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
102,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
103,"frozenset({'solanum surattense', 'triphala'})","frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
104,"frozenset({'trikatu', 'alpinia galanga'})","frozenset({'solanum trilobatum', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
105,"frozenset({'alpinia galanga', 'solanum surattense'})","frozenset({'trikatu', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
106,"frozenset({'trikatu', 'solanum surattense'})","frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
107,frozenset({'solanum trilobatum'}),"frozenset({'trikatu', 'alpinia galanga', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
108,frozenset({'alpinia galanga'}),"frozenset({'trikatu', 'solanum trilobatum', 'solanum surattense', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
109,frozenset({'solanum surattense'}),"frozenset({'trikatu', 'alpinia galanga', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
110,frozenset({'glycyrrhiza glabra'}),frozenset({'syzygium aromaticum'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
111,frozenset({'syzygium aromaticum'}),frozenset({'glycyrrhiza glabra'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
