,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
63,frozenset({'solanum trilobatum'}),"frozenset({'alpinia galanga', 'triphala', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
64,frozenset({'alpinia galanga'}),"frozenset({'solanum trilobatum', 'triphala', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
65,frozenset({'solanum surattense'}),"frozenset({'alpinia galanga', 'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
66,"frozenset({'alpinia galanga', 'triphala', 'trikatu'})",frozenset({'solanum surattense'}),0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
67,"frozenset({'triphala', 'solanum surattense', 'trikatu'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
68,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
69,"frozenset({'triphala', 'solanum surattense'})","frozenset({'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
70,"frozenset({'alpinia galanga', 'trikatu'})","frozenset({'triphala', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
71,"frozenset({'solanum surattense', 'trikatu'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
72,frozenset({'alpinia galanga'}),"frozenset({'triphala', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
73,frozenset({'solanum surattense'}),"frozenset({'alpinia galanga', 'triphala', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
74,"frozenset({'solanum trilobatum', 'triphala', 'trikatu'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
75,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
76,"frozenset({'alpinia galanga', 'triphala'})","frozenset({'solanum trilobatum', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
77,"frozenset({'solanum trilobatum', 'trikatu'})","frozenset({'alpinia galanga', 'triphala'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
78,"frozenset({'alpinia galanga', 'trikatu'})","frozenset({'solanum trilobatum', 'triphala'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
79,frozenset({'alpinia galanga'}),"frozenset({'solanum trilobatum', 'triphala', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
80,"frozenset({'solanum trilobatum', 'triphala', 'trikatu'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
81,"frozenset({'triphala', 'solanum surattense', 'trikatu'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
82,"frozenset({'solanum trilobatum', 'triphala'})","frozenset({'solanum surattense', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
83,"frozenset({'solanum trilobatum', 'trikatu'})","frozenset({'triphala', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
84,"frozenset({'triphala', 'solanum surattense'})","frozenset({'solanum trilobatum', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
85,"frozenset({'solanum surattense', 'trikatu'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
86,frozenset({'solanum trilobatum'}),"frozenset({'triphala', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
87,frozenset({'solanum surattense'}),"frozenset({'solanum trilobatum', 'triphala', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
88,"frozenset({'triphala', 'solanum trilobatum', 'alpinia galanga', 'trikatu'})",frozenset({'solanum surattense'}),0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
89,"frozenset({'triphala', 'alpinia galanga', 'solanum surattense', 'trikatu'})",frozenset({'solanum trilobatum'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
90,"frozenset({'solanum trilobatum', 'triphala', 'solanum surattense', 'trikatu'})",frozenset({'alpinia galanga'}),0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
91,"frozenset({'triphala', 'solanum trilobatum', 'alpinia galanga'})","frozenset({'solanum surattense', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
